provincia_iso,semana,edad60,s_leves,s_hosp,s_uci,s_def,s_total,pobtot,ID_1,NAME_1,ID_2,NAME_2
O,55,+60,497,159,5,24,685,2427631.5,17,Principado de Asturias,51,Asturias
O,56,-60,1712,83,3,0,1798,4692520,17,Principado de Asturias,51,Asturias
O,56,+60,780,216,12,57,1065,2427631.5,17,Principado de Asturias,51,Asturias
O,57,-60,2478,125,12,0,2615,4692520,17,Principado de Asturias,51,Asturias
O,57,+60,1104,307,18,68,1497,2427631.5,17,Principado de Asturias,51,Asturias
O,58,-60,2183,133,15,2,2333,4692520,17,Principado de Asturias,51,Asturias
O,58,+60,821,331,23,74,1249,2427631.5,17,Principado de Asturias,51,Asturias
O,59,-60,219,68,7,3,297,4692520,17,Principado de Asturias,51,Asturias
O,59,+60,121,150,16,51,338,2427631.5,17,Principado de Asturias,51,Asturias
O,60,-60,112,25,4,2,143,4692520,17,Principado de Asturias,51,Asturias
O,60,+60,65,59,12,45,181,2427631.5,17,Principado de Asturias,51,Asturias
O,61,-60,99,14,0,2,115,4692520,17,Principado de Asturias,51,Asturias
O,61,+60,69,40,5,37,151,2427631.5,17,Principado de Asturias,51,Asturias
O,62,-60,91,8,2,1,102,4692520,17,Principado de Asturias,51,Asturias
O,62,+60,59,39,6,39,143,2427631.5,17,Principado de Asturias,51,Asturias
O,63,-60,73,11,3,1,88,4692520,17,Principado de Asturias,51,Asturias
O,63,+60,54,38,2,12,106,2427631.5,17,Principado de Asturias,51,Asturias
O,64,-60,60,6,1,0,67,4692520,17,Principado de Asturias,51,Asturias
O,64,+60,47,21,10,14,92,2427631.5,17,Principado de Asturias,51,Asturias
O,65,-60,55,6,0,2,63,4692520,17,Principado de Asturias,51,Asturias
O,65,+60,42,20,3,12,77,2427631.5,17,Principado de Asturias,51,Asturias
O,66,-60,201,8,0,2,211,4692520,17,Principado de Asturias,51,Asturias
O,66,+60,85,25,2,15,127,2427631.5,17,Principado de Asturias,51,Asturias
O,67,-60,622,23,3,0,648,4692520,17,Principado de Asturias,51,Asturias
O,67,+60,207,38,3,17,265,2427631.5,17,Principado de Asturias,51,Asturias
O,68,-60,703,39,5,1,748,4692520,17,Principado de Asturias,51,Asturias
O,68,+60,207,68,7,4,286,2427631.5,17,Principado de Asturias,51,Asturias
O,69,-60,618,51,6,1,676,4692520,17,Principado de Asturias,51,Asturias
O,69,+60,168,70,15,11,264,2427631.5,17,Principado de Asturias,51,Asturias
O,70,-60,476,25,1,0,502,4692520,17,Principado de Asturias,51,Asturias
O,70,+60,123,49,8,5,185,2427631.5,17,Principado de Asturias,51,Asturias
OR,1,-60,0,0,0,0,0,1315947.5,12,Galicia,42,Ourense
OR,1,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,2,-60,0,0,0,0,0,1315947.5,12,Galicia,42,Ourense
OR,2,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,3,-60,0,0,0,0,0,1315947.5,12,Galicia,42,Ourense
OR,3,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,4,-60,0,0,0,0,0,1315947.5,12,Galicia,42,Ourense
OR,4,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,5,-60,0,0,0,0,0,1315947.5,12,Galicia,42,Ourense
OR,5,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,6,-60,0,0,0,0,0,1315947.5,12,Galicia,42,Ourense
OR,6,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,7,-60,0,0,0,0,0,1315947.5,12,Galicia,42,Ourense
OR,7,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,8,-60,0,1,1,0,2,1315947.5,12,Galicia,42,Ourense
OR,8,+60,0,1,0,0,1,828040.5,12,Galicia,42,Ourense
OR,9,-60,0,0,0,0,0,1315947.5,12,Galicia,42,Ourense
OR,9,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,10,-60,1,1,0,0,2,1315947.5,12,Galicia,42,Ourense
OR,10,+60,1,1,0,0,2,828040.5,12,Galicia,42,Ourense
OR,11,-60,26,3,0,0,29,1315947.5,12,Galicia,42,Ourense
OR,11,+60,15,7,0,0,22,828040.5,12,Galicia,42,Ourense
OR,12,-60,161,17,1,0,179,1315947.5,12,Galicia,42,Ourense
OR,12,+60,156,62,6,3,227,828040.5,12,Galicia,42,Ourense
OR,13,-60,198,26,3,2,229,1315947.5,12,Galicia,42,Ourense
OR,13,+60,237,121,6,17,381,828040.5,12,Galicia,42,Ourense
OR,14,-60,192,26,3,2,223,1315947.5,12,Galicia,42,Ourense
OR,14,+60,296,98,2,36,432,828040.5,12,Galicia,42,Ourense
OR,15,-60,110,14,2,0,126,1315947.5,12,Galicia,42,Ourense
OR,15,+60,101,76,2,25,204,828040.5,12,Galicia,42,Ourense
OR,16,-60,49,7,0,0,56,1315947.5,12,Galicia,42,Ourense
OR,16,+60,70,34,0,14,118,828040.5,12,Galicia,42,Ourense
OR,17,-60,37,8,1,0,46,1315947.5,12,Galicia,42,Ourense
OR,17,+60,36,27,1,14,78,828040.5,12,Galicia,42,Ourense
OR,18,-60,28,3,0,1,32,1315947.5,12,Galicia,42,Ourense
OR,18,+60,15,7,1,9,32,828040.5,12,Galicia,42,Ourense
OR,19,-60,11,2,1,0,14,1315947.5,12,Galicia,42,Ourense
OR,19,+60,11,28,0,4,43,828040.5,12,Galicia,42,Ourense
OR,20,-60,9,0,0,0,9,1315947.5,12,Galicia,42,Ourense
OR,20,+60,5,3,0,3,11,828040.5,12,Galicia,42,Ourense
OR,21,-60,5,1,0,0,6,1315947.5,12,Galicia,42,Ourense
OR,21,+60,5,0,0,1,6,828040.5,12,Galicia,42,Ourense
OR,22,-60,3,0,0,0,3,1315947.5,12,Galicia,42,Ourense
OR,22,+60,0,0,0,1,1,828040.5,12,Galicia,42,Ourense
OR,23,-60,1,1,0,0,2,1315947.5,12,Galicia,42,Ourense
OR,23,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,24,-60,0,0,0,0,0,1315947.5,12,Galicia,42,Ourense
OR,24,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,25,-60,1,0,0,0,1,1315947.5,12,Galicia,42,Ourense
OR,25,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,26,-60,1,0,0,0,1,1315947.5,12,Galicia,42,Ourense
OR,26,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,27,-60,0,1,0,0,1,1315947.5,12,Galicia,42,Ourense
OR,27,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,28,-60,1,0,0,0,1,1315947.5,12,Galicia,42,Ourense
OR,28,+60,3,0,0,0,3,828040.5,12,Galicia,42,Ourense
OR,29,-60,1,2,1,0,4,1315947.5,12,Galicia,42,Ourense
OR,29,+60,0,0,0,0,0,828040.5,12,Galicia,42,Ourense
OR,30,-60,2,0,0,0,2,1315947.5,12,Galicia,42,Ourense
OR,30,+60,1,1,0,0,2,828040.5,12,Galicia,42,Ourense
OR,31,-60,10,0,0,0,10,1315947.5,12,Galicia,42,Ourense
OR,31,+60,13,2,0,0,15,828040.5,12,Galicia,42,Ourense
OR,32,-60,22,0,0,0,22,1315947.5,12,Galicia,42,Ourense
OR,32,+60,10,4,0,1,15,828040.5,12,Galicia,42,Ourense
OR,33,-60,88,1,0,0,89,1315947.5,12,Galicia,42,Ourense
OR,33,+60,13,2,0,1,16,828040.5,12,Galicia,42,Ourense
OR,34,-60,88,8,2,0,98,1315947.5,12,Galicia,42,Ourense
OR,34,+60,34,7,1,0,42,828040.5,12,Galicia,42,Ourense
OR,35,-60,139,4,0,0,143,1315947.5,12,Galicia,42,Ourense
OR,35,+60,48,22,2,1,73,828040.5,12,Galicia,42,Ourense
OR,36,-60,125,2,0,0,127,1315947.5,12,Galicia,42,Ourense
OR,36,+60,55,19,2,0,76,828040.5,12,Galicia,42,Ourense
OR,37,-60,144,7,1,0,152,1315947.5,12,Galicia,42,Ourense
OR,37,+60,48,31,0,6,85,828040.5,12,Galicia,42,Ourense
OR,38,-60,192,8,0,0,200,1315947.5,12,Galicia,42,Ourense
OR,38,+60,131,25,4,4,164,828040.5,12,Galicia,42,Ourense
OR,39,-60,241,5,2,0,248,1315947.5,12,Galicia,42,Ourense
OR,39,+60,95,23,2,5,125,828040.5,12,Galicia,42,Ourense
OR,40,-60,460,15,3,0,478,1315947.5,12,Galicia,42,Ourense
OR,40,+60,139,36,2,12,189,828040.5,12,Galicia,42,Ourense
OR,41,-60,486,17,2,1,506,1315947.5,12,Galicia,42,Ourense
OR,41,+60,370,45,3,14,432,828040.5,12,Galicia,42,Ourense
OR,42,-60,376,27,3,0,406,1315947.5,12,Galicia,42,Ourense
OR,42,+60,184,69,6,27,286,828040.5,12,Galicia,42,Ourense
OR,43,-60,372,15,3,0,390,1315947.5,12,Galicia,42,Ourense
OR,43,+60,262,40,8,26,336,828040.5,12,Galicia,42,Ourense
OR,44,-60,254,12,3,0,269,1315947.5,12,Galicia,42,Ourense
OR,44,+60,148,66,6,15,235,828040.5,12,Galicia,42,Ourense
OR,45,-60,230,17,2,0,249,1315947.5,12,Galicia,42,Ourense
OR,45,+60,99,39,7,18,163,828040.5,12,Galicia,42,Ourense
OR,46,-60,182,8,1,0,191,1315947.5,12,Galicia,42,Ourense
OR,46,+60,80,30,3,12,125,828040.5,12,Galicia,42,Ourense
OR,47,-60,132,3,0,0,135,1315947.5,12,Galicia,42,Ourense
OR,47,+60,102,26,1,16,145,828040.5,12,Galicia,42,Ourense
OR,48,-60,72,6,0,0,78,1315947.5,12,Galicia,42,Ourense
OR,48,+60,40,14,2,4,60,828040.5,12,Galicia,42,Ourense
OR,49,-60,107,3,0,0,110,1315947.5,12,Galicia,42,Ourense
OR,49,+60,75,15,0,4,94,828040.5,12,Galicia,42,Ourense
OR,50,-60,148,2,0,0,150,1315947.5,12,Galicia,42,Ourense
OR,50,+60,87,24,1,6,118,828040.5,12,Galicia,42,Ourense
OR,51,-60,164,9,0,0,173,1315947.5,12,Galicia,42,Ourense
OR,51,+60,76,13,3,4,96,828040.5,12,Galicia,42,Ourense
OR,52,-60,196,1,0,0,197,1315947.5,12,Galicia,42,Ourense
OR,52,+60,62,15,0,1,78,828040.5,12,Galicia,42,Ourense
OR,53,-60,86,0,0,0,86,375985,12,Galicia,42,Ourense
OR,53,+60,42,4,0,1,47,236583,12,Galicia,42,Ourense
OR,54,-60,374,7,0,0,381,1315947.5,12,Galicia,42,Ourense
OR,54,+60,145,27,3,2,177,828040.5,12,Galicia,42,Ourense
OR,55,-60,640,11,2,0,653,1315947.5,12,Galicia,42,Ourense
OR,55,+60,337,56,5,7,405,828040.5,12,Galicia,42,Ourense
OR,56,-60,912,25,1,0,938,1315947.5,12,Galicia,42,Ourense
OR,56,+60,530,88,5,9,632,828040.5,12,Galicia,42,Ourense
OR,57,-60,936,22,0,1,959,1315947.5,12,Galicia,42,Ourense
OR,57,+60,486,111,7,19,623,828040.5,12,Galicia,42,Ourense
OR,58,-60,531,18,2,1,552,1315947.5,12,Galicia,42,Ourense
OR,58,+60,318,78,9,25,430,828040.5,12,Galicia,42,Ourense
OR,59,-60,272,14,2,0,288,1315947.5,12,Galicia,42,Ourense
OR,59,+60,154,67,5,18,244,828040.5,12,Galicia,42,Ourense
OR,60,-60,110,8,3,0,121,1315947.5,12,Galicia,42,Ourense
OR,60,+60,74,20,3,6,103,828040.5,12,Galicia,42,Ourense
OR,61,-60,68,5,1,0,74,1315947.5,12,Galicia,42,Ourense
OR,61,+60,39,22,2,4,67,828040.5,12,Galicia,42,Ourense
OR,62,-60,61,6,1,0,68,1315947.5,12,Galicia,42,Ourense
OR,62,+60,43,14,1,9,67,828040.5,12,Galicia,42,Ourense
OR,63,-60,54,1,0,0,55,1315947.5,12,Galicia,42,Ourense
OR,63,+60,25,7,1,0,33,828040.5,12,Galicia,42,Ourense
OR,64,-60,54,3,0,0,57,1315947.5,12,Galicia,42,Ourense
OR,64,+60,25,13,0,2,40,828040.5,12,Galicia,42,Ourense
OR,65,-60,35,2,0,0,37,1315947.5,12,Galicia,42,Ourense
OR,65,+60,23,7,1,2,33,828040.5,12,Galicia,42,Ourense
OR,66,-60,45,3,0,1,49,1315947.5,12,Galicia,42,Ourense
OR,66,+60,20,12,2,0,34,828040.5,12,Galicia,42,Ourense
OR,67,-60,53,4,0,0,57,1315947.5,12,Galicia,42,Ourense
OR,67,+60,19,6,1,0,26,828040.5,12,Galicia,42,Ourense
OR,68,-60,95,2,1,0,98,1315947.5,12,Galicia,42,Ourense
OR,68,+60,43,8,1,1,53,828040.5,12,Galicia,42,Ourense
OR,69,-60,76,7,2,0,85,1315947.5,12,Galicia,42,Ourense
OR,69,+60,45,9,4,0,58,828040.5,12,Galicia,42,Ourense
OR,70,-60,70,8,1,0,79,1315947.5,12,Galicia,42,Ourense
OR,70,+60,31,11,3,1,46,828040.5,12,Galicia,42,Ourense
P,1,-60,0,0,0,0,0,738496.5,5,Castilla y León,21,Palencia
P,1,+60,0,0,0,0,0,378791,5,Castilla y León,21,Palencia
P,2,-60,0,0,0,0,0,738496.5,5,Castilla y León,21,Palencia
P,2,+60,0,0,0,0,0,378791,5,Castilla y León,21,Palencia
P,3,-60,0,0,0,0,0,738496.5,5,Castilla y León,21,Palencia
P,3,+60,0,0,0,0,0,378791,5,Castilla y León,21,Palencia
P,4,-60,0,0,0,0,0,738496.5,5,Castilla y León,21,Palencia
P,4,+60,0,0,0,0,0,378791,5,Castilla y León,21,Palencia
P,5,-60,0,0,0,0,0,738496.5,5,Castilla y León,21,Palencia
P,5,+60,0,1,0,0,1,378791,5,Castilla y León,21,Palencia
P,6,-60,0,0,0,0,0,738496.5,5,Castilla y León,21,Palencia
P,6,+60,0,0,0,0,0,378791,5,Castilla y León,21,Palencia
P,7,-60,0,0,0,0,0,738496.5,5,Castilla y León,21,Palencia
P,7,+60,0,0,0,0,0,378791,5,Castilla y León,21,Palencia
P,8,-60,0,0,0,0,0,738496.5,5,Castilla y León,21,Palencia
P,8,+60,0,0,0,0,0,378791,5,Castilla y León,21,Palencia
P,9,-60,0,1,0,0,1,738496.5,5,Castilla y León,21,Palencia
P,9,+60,0,1,0,0,1,378791,5,Castilla y León,21,Palencia
P,10,-60,0,0,0,0,0,738496.5,5,Castilla y León,21,Palencia
P,10,+60,0,1,0,0,1,378791,5,Castilla y León,21,Palencia
P,11,-60,6,3,0,0,9,738496.5,5,Castilla y León,21,Palencia
P,11,+60,5,8,0,0,13,378791,5,Castilla y León,21,Palencia
P,12,-60,35,18,3,0,56,738496.5,5,Castilla y León,21,Palencia
P,12,+60,65,61,11,4,141,378791,5,Castilla y León,21,Palencia
P,13,-60,144,29,4,0,177,738496.5,5,Castilla y León,21,Palencia
P,13,+60,123,102,5,24,254,378791,5,Castilla y León,21,Palencia
P,14,-60,82,21,2,2,107,738496.5,5,Castilla y León,21,Palencia
P,14,+60,87,47,1,18,153,378791,5,Castilla y León,21,Palencia
P,15,-60,59,10,0,0,69,738496.5,5,Castilla y León,21,Palencia
P,15,+60,74,35,3,20,132,378791,5,Castilla y León,21,Palencia
P,16,-60,17,6,1,1,25,738496.5,5,Castilla y León,21,Palencia
P,16,+60,72,17,0,13,102,378791,5,Castilla y León,21,Palencia
P,17,-60,59,8,0,1,68,738496.5,5,Castilla y León,21,Palencia
P,17,+60,68,12,0,12,92,378791,5,Castilla y León,21,Palencia
P,18,-60,11,3,0,0,14,738496.5,5,Castilla y León,21,Palencia
P,18,+60,21,5,0,3,29,378791,5,Castilla y León,21,Palencia
P,19,-60,18,1,0,0,19,738496.5,5,Castilla y León,21,Palencia
P,19,+60,13,1,0,4,18,378791,5,Castilla y León,21,Palencia
P,20,-60,27,2,0,0,29,738496.5,5,Castilla y León,21,Palencia
P,20,+60,21,5,0,3,29,378791,5,Castilla y León,21,Palencia
P,21,-60,15,2,0,0,17,738496.5,5,Castilla y León,21,Palencia
P,21,+60,10,1,0,2,13,378791,5,Castilla y León,21,Palencia
P,22,-60,15,0,0,0,15,738496.5,5,Castilla y León,21,Palencia
P,22,+60,8,2,0,1,11,378791,5,Castilla y León,21,Palencia
P,23,-60,3,1,0,0,4,738496.5,5,Castilla y León,21,Palencia
P,23,+60,9,4,0,2,15,378791,5,Castilla y León,21,Palencia
P,24,-60,8,2,0,0,10,738496.5,5,Castilla y León,21,Palencia
P,24,+60,7,3,0,2,12,378791,5,Castilla y León,21,Palencia
P,25,-60,4,0,0,0,4,738496.5,5,Castilla y León,21,Palencia
P,25,+60,3,1,0,2,6,378791,5,Castilla y León,21,Palencia
P,26,-60,3,0,0,0,3,738496.5,5,Castilla y León,21,Palencia
P,26,+60,3,1,1,0,5,378791,5,Castilla y León,21,Palencia
P,27,-60,2,0,0,0,2,738496.5,5,Castilla y León,21,Palencia
P,27,+60,0,0,0,0,0,378791,5,Castilla y León,21,Palencia
P,28,-60,2,0,0,0,2,738496.5,5,Castilla y León,21,Palencia
P,28,+60,1,0,0,0,1,378791,5,Castilla y León,21,Palencia
P,29,-60,4,1,0,0,5,738496.5,5,Castilla y León,21,Palencia
P,29,+60,3,0,0,0,3,378791,5,Castilla y León,21,Palencia
P,30,-60,6,1,0,0,7,738496.5,5,Castilla y León,21,Palencia
P,30,+60,4,0,0,0,4,378791,5,Castilla y León,21,Palencia
P,31,-60,14,0,0,0,14,738496.5,5,Castilla y León,21,Palencia
P,31,+60,7,0,0,0,7,378791,5,Castilla y León,21,Palencia
P,32,-60,28,0,0,0,28,738496.5,5,Castilla y León,21,Palencia
P,32,+60,4,0,0,0,4,378791,5,Castilla y León,21,Palencia
P,33,-60,71,3,0,0,74,738496.5,5,Castilla y León,21,Palencia
P,33,+60,20,1,0,0,21,378791,5,Castilla y León,21,Palencia
P,34,-60,119,1,0,0,120,738496.5,5,Castilla y León,21,Palencia
P,34,+60,24,3,0,0,27,378791,5,Castilla y León,21,Palencia
P,35,-60,104,2,0,0,106,738496.5,5,Castilla y León,21,Palencia
P,35,+60,44,8,1,2,55,378791,5,Castilla y León,21,Palencia
P,36,-60,192,3,1,0,196,738496.5,5,Castilla y León,21,Palencia
P,36,+60,63,11,1,2,77,378791,5,Castilla y León,21,Palencia
P,37,-60,288,8,1,0,297,738496.5,5,Castilla y León,21,Palencia
P,37,+60,80,17,3,2,102,378791,5,Castilla y León,21,Palencia
P,38,-60,291,10,0,0,301,738496.5,5,Castilla y León,21,Palencia
P,38,+60,92,20,1,3,116,378791,5,Castilla y León,21,Palencia
P,39,-60,242,11,0,0,253,738496.5,5,Castilla y León,21,Palencia
P,39,+60,75,20,5,4,104,378791,5,Castilla y León,21,Palencia
P,40,-60,336,14,2,2,354,738496.5,5,Castilla y León,21,Palencia
P,40,+60,104,23,4,4,135,378791,5,Castilla y León,21,Palencia
P,41,-60,361,7,3,0,371,738496.5,5,Castilla y León,21,Palencia
P,41,+60,129,28,6,10,173,378791,5,Castilla y León,21,Palencia
P,42,-60,476,16,1,0,493,738496.5,5,Castilla y León,21,Palencia
P,42,+60,260,44,6,7,317,378791,5,Castilla y León,21,Palencia
P,43,-60,525,9,4,0,538,738496.5,5,Castilla y León,21,Palencia
P,43,+60,219,71,4,15,309,378791,5,Castilla y León,21,Palencia
P,44,-60,579,18,3,0,600,738496.5,5,Castilla y León,21,Palencia
P,44,+60,247,54,5,21,327,378791,5,Castilla y León,21,Palencia
P,45,-60,463,18,2,1,484,738496.5,5,Castilla y León,21,Palencia
P,45,+60,262,52,6,28,348,378791,5,Castilla y León,21,Palencia
P,46,-60,412,15,0,1,428,738496.5,5,Castilla y León,21,Palencia
P,46,+60,233,52,8,18,311,378791,5,Castilla y León,21,Palencia
P,47,-60,260,8,2,0,270,738496.5,5,Castilla y León,21,Palencia
P,47,+60,181,38,2,18,239,378791,5,Castilla y León,21,Palencia
P,48,-60,206,7,2,0,215,738496.5,5,Castilla y León,21,Palencia
P,48,+60,163,38,2,14,217,378791,5,Castilla y León,21,Palencia
P,49,-60,163,6,1,0,170,738496.5,5,Castilla y León,21,Palencia
P,49,+60,149,35,2,22,208,378791,5,Castilla y León,21,Palencia
P,50,-60,207,7,2,0,216,738496.5,5,Castilla y León,21,Palencia
P,50,+60,131,43,1,19,194,378791,5,Castilla y León,21,Palencia
P,51,-60,169,10,1,0,180,738496.5,5,Castilla y León,21,Palencia
P,51,+60,116,54,4,12,186,378791,5,Castilla y León,21,Palencia
P,52,-60,151,4,2,0,157,738496.5,5,Castilla y León,21,Palencia
P,52,+60,84,38,4,17,143,378791,5,Castilla y León,21,Palencia
P,53,-60,55,3,0,0,58,210999,5,Castilla y León,21,Palencia
P,53,+60,40,8,0,4,52,108226,5,Castilla y León,21,Palencia
P,54,-60,329,6,1,1,337,738496.5,5,Castilla y León,21,Palencia
P,54,+60,200,34,4,17,255,378791,5,Castilla y León,21,Palencia
P,55,-60,714,14,5,1,734,738496.5,5,Castilla y León,21,Palencia
P,55,+60,258,44,5,16,323,378791,5,Castilla y León,21,Palencia
P,56,-60,1155,25,6,2,1188,738496.5,5,Castilla y León,21,Palencia
P,56,+60,476,94,10,14,594,378791,5,Castilla y León,21,Palencia
P,57,-60,1393,40,10,0,1443,738496.5,5,Castilla y León,21,Palencia
P,57,+60,496,94,11,27,628,378791,5,Castilla y León,21,Palencia
P,58,-60,1107,39,6,3,1155,738496.5,5,Castilla y León,21,Palencia
P,58,+60,397,94,13,22,526,378791,5,Castilla y León,21,Palencia
P,59,-60,432,26,3,0,461,738496.5,5,Castilla y León,21,Palencia
P,59,+60,156,46,5,15,222,378791,5,Castilla y León,21,Palencia
P,60,-60,188,9,0,1,198,738496.5,5,Castilla y León,21,Palencia
P,60,+60,69,38,1,19,127,378791,5,Castilla y León,21,Palencia
P,61,-60,104,8,1,0,113,738496.5,5,Castilla y León,21,Palencia
P,61,+60,32,15,2,9,58,378791,5,Castilla y León,21,Palencia
P,62,-60,76,4,1,0,81,738496.5,5,Castilla y León,21,Palencia
P,62,+60,21,11,1,6,39,378791,5,Castilla y León,21,Palencia
P,63,-60,63,7,1,0,71,738496.5,5,Castilla y León,21,Palencia
P,63,+60,15,14,1,6,36,378791,5,Castilla y León,21,Palencia
P,64,-60,137,8,2,0,147,738496.5,5,Castilla y León,21,Palencia
P,64,+60,20,7,1,7,35,378791,5,Castilla y León,21,Palencia
P,65,-60,146,7,1,1,155,738496.5,5,Castilla y León,21,Palencia
P,65,+60,17,6,0,2,25,378791,5,Castilla y León,21,Palencia
P,66,-60,135,6,1,0,142,738496.5,5,Castilla y León,21,Palencia
P,66,+60,42,9,2,3,56,378791,5,Castilla y León,21,Palencia
P,67,-60,146,5,1,0,152,738496.5,5,Castilla y León,21,Palencia
P,67,+60,65,8,2,2,77,378791,5,Castilla y León,21,Palencia
P,68,-60,109,8,1,0,118,738496.5,5,Castilla y León,21,Palencia
P,68,+60,43,12,3,1,59,378791,5,Castilla y León,21,Palencia
P,69,-60,112,3,0,1,116,738496.5,5,Castilla y León,21,Palencia
P,69,+60,32,6,1,5,44,378791,5,Castilla y León,21,Palencia
P,70,-60,64,2,0,0,66,738496.5,5,Castilla y León,21,Palencia
P,70,+60,23,1,0,0,24,378791,5,Castilla y León,21,Palencia
PM,1,-60,0,0,0,0,0,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,1,+60,0,0,0,0,0,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,2,-60,0,0,0,0,0,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,2,+60,0,0,0,0,0,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,3,-60,0,0,0,0,0,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,3,+60,0,0,0,0,0,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,4,-60,0,0,0,0,0,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,4,+60,0,0,0,0,0,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,5,-60,0,0,0,0,0,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,5,+60,0,0,0,0,0,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,6,-60,1,1,0,0,2,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,6,+60,0,0,0,0,0,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,7,-60,0,0,0,0,0,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,7,+60,0,0,0,0,0,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,8,-60,0,0,0,0,0,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,8,+60,0,1,0,0,1,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,9,-60,5,2,0,0,7,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,9,+60,4,2,0,0,6,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,10,-60,22,7,3,0,32,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,10,+60,11,10,2,0,23,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,11,-60,98,31,8,3,140,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,11,+60,44,36,6,1,87,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,12,-60,313,83,15,2,413,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,12,+60,190,155,40,16,401,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,13,-60,268,112,15,1,396,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,13,+60,281,235,36,38,590,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,14,-60,189,59,9,3,260,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,14,+60,221,174,19,38,452,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,15,-60,81,30,5,3,119,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,15,+60,78,68,1,39,186,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,16,-60,59,24,1,0,84,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,16,+60,63,55,5,33,156,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,17,-60,29,9,0,2,40,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,17,+60,13,11,0,18,42,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,18,-60,26,11,0,0,37,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,18,+60,13,11,2,11,37,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,19,-60,22,1,0,1,24,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,19,+60,13,7,1,9,30,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,20,-60,51,2,0,1,54,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,20,+60,22,6,1,4,33,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,21,-60,25,2,0,0,27,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,21,+60,15,1,0,3,19,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,22,-60,26,0,0,0,26,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,22,+60,9,1,0,0,10,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,23,-60,9,0,0,0,9,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,23,+60,9,1,0,0,10,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,24,-60,21,0,0,0,21,6653356.5,13,Islas Baleares,44,"Balears, Illes"
PM,24,+60,8,2,0,0,10,1837286.5,13,Islas Baleares,44,"Balears, Illes"
PM,25,-60,25,0,0,0,25,6653356.5,13,Islas Baleares,44,"Balears, Illes"
