ID_1,semana,edad60,s_leves,s_hosp,s_uci,s_def,s_total,pobtot,NAME_1
7,19,Mas60,1,0,0,0,1,205460.5,Ceuta y Melilla
7,20,Menos60,3,0,0,0,3,973528.5,Ceuta y Melilla
7,20,Mas60,4,0,0,0,4,205460.5,Ceuta y Melilla
7,21,Menos60,7,1,0,0,8,973528.5,Ceuta y Melilla
7,21,Mas60,2,1,0,0,3,205460.5,Ceuta y Melilla
7,22,Menos60,23,1,0,0,24,973528.5,Ceuta y Melilla
7,22,Mas60,4,1,0,1,6,205460.5,Ceuta y Melilla
7,23,Menos60,4,0,0,0,4,973528.5,Ceuta y Melilla
7,23,Mas60,3,0,0,0,3,205460.5,Ceuta y Melilla
7,24,Menos60,1,0,0,0,1,973528.5,Ceuta y Melilla
7,24,Mas60,1,1,0,0,2,205460.5,Ceuta y Melilla
7,25,Menos60,2,0,0,0,2,973528.5,Ceuta y Melilla
7,25,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,26,Menos60,0,0,0,0,0,973528.5,Ceuta y Melilla
7,26,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,27,Menos60,0,0,0,0,0,973528.5,Ceuta y Melilla
7,27,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,28,Menos60,2,0,0,0,2,973528.5,Ceuta y Melilla
7,28,Mas60,1,1,0,0,2,205460.5,Ceuta y Melilla
7,29,Menos60,1,0,0,0,1,973528.5,Ceuta y Melilla
7,29,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,30,Menos60,1,1,0,0,2,973528.5,Ceuta y Melilla
7,30,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,31,Menos60,15,0,0,0,15,973528.5,Ceuta y Melilla
7,31,Mas60,1,0,0,0,1,205460.5,Ceuta y Melilla
7,32,Menos60,33,4,0,0,37,973528.5,Ceuta y Melilla
7,32,Mas60,4,0,0,0,4,205460.5,Ceuta y Melilla
7,33,Menos60,35,1,0,0,36,973528.5,Ceuta y Melilla
7,33,Mas60,10,4,0,0,14,205460.5,Ceuta y Melilla
7,34,Menos60,110,2,0,0,112,973528.5,Ceuta y Melilla
7,34,Mas60,16,3,1,0,20,205460.5,Ceuta y Melilla
7,35,Menos60,129,5,0,0,134,973528.5,Ceuta y Melilla
7,35,Mas60,17,5,1,1,24,205460.5,Ceuta y Melilla
7,36,Menos60,153,2,0,0,155,973528.5,Ceuta y Melilla
7,36,Mas60,29,8,1,2,40,205460.5,Ceuta y Melilla
7,37,Menos60,183,6,0,0,189,973528.5,Ceuta y Melilla
7,37,Mas60,22,7,3,3,35,205460.5,Ceuta y Melilla
7,38,Menos60,167,7,1,0,175,973528.5,Ceuta y Melilla
7,38,Mas60,27,9,0,2,38,205460.5,Ceuta y Melilla
7,39,Menos60,226,6,0,1,233,973528.5,Ceuta y Melilla
7,39,Mas60,24,4,1,0,29,205460.5,Ceuta y Melilla
7,40,Menos60,194,7,1,1,203,973528.5,Ceuta y Melilla
7,40,Mas60,42,6,0,1,49,205460.5,Ceuta y Melilla
7,41,Menos60,286,12,1,0,299,973528.5,Ceuta y Melilla
7,41,Mas60,44,12,0,5,61,205460.5,Ceuta y Melilla
7,42,Menos60,464,10,1,0,475,973528.5,Ceuta y Melilla
7,42,Mas60,91,22,4,2,119,205460.5,Ceuta y Melilla
7,43,Menos60,608,14,1,1,624,973528.5,Ceuta y Melilla
7,43,Mas60,126,36,2,2,166,205460.5,Ceuta y Melilla
7,44,Menos60,594,17,1,2,614,973528.5,Ceuta y Melilla
7,44,Mas60,103,22,11,17,153,205460.5,Ceuta y Melilla
7,45,Menos60,304,9,3,0,316,973528.5,Ceuta y Melilla
7,45,Mas60,70,19,3,8,100,205460.5,Ceuta y Melilla
7,46,Menos60,212,10,3,0,225,973528.5,Ceuta y Melilla
7,46,Mas60,39,6,1,6,52,205460.5,Ceuta y Melilla
7,47,Menos60,198,10,1,1,210,973528.5,Ceuta y Melilla
7,47,Mas60,27,6,1,2,36,205460.5,Ceuta y Melilla
7,48,Menos60,104,6,1,0,111,973528.5,Ceuta y Melilla
7,48,Mas60,20,3,2,3,28,205460.5,Ceuta y Melilla
7,49,Menos60,68,7,0,0,75,973528.5,Ceuta y Melilla
7,49,Mas60,15,6,0,1,22,205460.5,Ceuta y Melilla
7,50,Menos60,109,4,0,0,113,973528.5,Ceuta y Melilla
7,50,Mas60,19,2,1,0,22,205460.5,Ceuta y Melilla
7,51,Menos60,91,4,1,0,96,973528.5,Ceuta y Melilla
7,51,Mas60,9,2,0,1,12,205460.5,Ceuta y Melilla
7,52,Menos60,139,4,0,0,143,973528.5,Ceuta y Melilla
7,52,Mas60,16,2,1,0,19,205460.5,Ceuta y Melilla
7,53,Menos60,64,0,0,0,64,278151,Ceuta y Melilla
7,53,Mas60,11,0,0,2,13,58703,Ceuta y Melilla
7,54,Menos60,270,5,0,0,275,973528.5,Ceuta y Melilla
7,54,Mas60,60,11,1,1,73,205460.5,Ceuta y Melilla
7,55,Menos60,417,8,3,0,428,973528.5,Ceuta y Melilla
7,55,Mas60,93,16,3,3,115,205460.5,Ceuta y Melilla
7,56,Menos60,592,15,3,1,611,973528.5,Ceuta y Melilla
7,56,Mas60,96,27,3,5,131,205460.5,Ceuta y Melilla
7,57,Menos60,580,22,1,0,603,973528.5,Ceuta y Melilla
7,57,Mas60,109,26,8,6,149,205460.5,Ceuta y Melilla
7,58,Menos60,496,12,4,0,512,973528.5,Ceuta y Melilla
7,58,Mas60,96,20,2,6,124,205460.5,Ceuta y Melilla
7,59,Menos60,389,14,2,1,406,973528.5,Ceuta y Melilla
7,59,Mas60,63,14,3,7,87,205460.5,Ceuta y Melilla
7,60,Menos60,267,2,2,0,271,973528.5,Ceuta y Melilla
7,60,Mas60,50,9,2,6,67,205460.5,Ceuta y Melilla
7,61,Menos60,206,5,1,1,213,973528.5,Ceuta y Melilla
7,61,Mas60,32,9,1,10,52,205460.5,Ceuta y Melilla
7,62,Menos60,309,13,4,1,327,973528.5,Ceuta y Melilla
7,62,Mas60,24,7,1,5,37,205460.5,Ceuta y Melilla
7,63,Menos60,260,11,4,1,276,973528.5,Ceuta y Melilla
7,63,Mas60,29,7,3,2,41,205460.5,Ceuta y Melilla
7,64,Menos60,302,23,2,1,328,973528.5,Ceuta y Melilla
7,64,Mas60,59,14,3,3,79,205460.5,Ceuta y Melilla
7,65,Menos60,261,17,5,2,285,973528.5,Ceuta y Melilla
7,65,Mas60,36,14,4,3,57,205460.5,Ceuta y Melilla
7,66,Menos60,296,13,1,1,311,973528.5,Ceuta y Melilla
7,66,Mas60,51,19,3,5,78,205460.5,Ceuta y Melilla
7,67,Menos60,418,25,3,1,447,973528.5,Ceuta y Melilla
7,67,Mas60,69,19,2,5,95,205460.5,Ceuta y Melilla
7,68,Menos60,327,25,4,2,358,973528.5,Ceuta y Melilla
7,68,Mas60,63,31,2,2,98,205460.5,Ceuta y Melilla
7,69,Menos60,245,14,2,0,261,973528.5,Ceuta y Melilla
7,69,Mas60,46,11,5,4,66,205460.5,Ceuta y Melilla
7,70,Menos60,156,2,0,0,158,973528.5,Ceuta y Melilla
7,70,Mas60,23,3,0,2,28,205460.5,Ceuta y Melilla
8,1,Menos60,0,8,1,0,9,36054837,Comunidad de Madrid
8,1,Mas60,0,17,1,0,18,11204529,Comunidad de Madrid
8,2,Menos60,0,4,0,0,4,36054837,Comunidad de Madrid
8,2,Mas60,0,10,0,0,10,11204529,Comunidad de Madrid
8,3,Menos60,1,2,0,0,3,36054837,Comunidad de Madrid
8,3,Mas60,0,19,1,0,20,11204529,Comunidad de Madrid
8,4,Menos60,0,5,0,0,5,36054837,Comunidad de Madrid
8,4,Mas60,0,15,1,0,16,11204529,Comunidad de Madrid
8,5,Menos60,0,5,0,0,5,36054837,Comunidad de Madrid
8,5,Mas60,0,23,0,0,23,11204529,Comunidad de Madrid
8,6,Menos60,0,4,0,0,4,36054837,Comunidad de Madrid
8,6,Mas60,0,29,5,0,34,11204529,Comunidad de Madrid
8,7,Menos60,1,13,3,0,17,36054837,Comunidad de Madrid
8,7,Mas60,0,35,3,0,38,11204529,Comunidad de Madrid
8,8,Menos60,0,25,2,0,27,36054837,Comunidad de Madrid
8,8,Mas60,1,73,6,0,80,11204529,Comunidad de Madrid
8,9,Menos60,62,69,7,0,138,36054837,Comunidad de Madrid
8,9,Mas60,58,213,17,1,289,11204529,Comunidad de Madrid
8,10,Menos60,785,456,40,3,1284,36054837,Comunidad de Madrid
8,10,Mas60,1046,1119,109,46,2320,11204529,Comunidad de Madrid
8,11,Menos60,3801,1623,140,18,5582,36054837,Comunidad de Madrid
8,11,Mas60,4095,3716,360,455,8626,11204529,Comunidad de Madrid
8,12,Menos60,8250,4220,357,66,12893,36054837,Comunidad de Madrid
8,12,Mas60,8115,6874,486,1453,16928,11204529,Comunidad de Madrid
8,13,Menos60,7971,3435,270,106,11782,36054837,Comunidad de Madrid
8,13,Mas60,7158,5327,337,1825,14647,11204529,Comunidad de Madrid
8,14,Menos60,4888,1954,153,87,7082,36054837,Comunidad de Madrid
8,14,Mas60,4906,3343,227,1315,9791,11204529,Comunidad de Madrid
8,15,Menos60,3262,1068,86,59,4475,36054837,Comunidad de Madrid
8,15,Mas60,3015,1932,122,945,6014,11204529,Comunidad de Madrid
8,16,Menos60,2330,516,60,49,2955,36054837,Comunidad de Madrid
8,16,Mas60,2248,1095,62,687,4092,11204529,Comunidad de Madrid
8,17,Menos60,1780,237,37,51,2105,36054837,Comunidad de Madrid
8,17,Mas60,1682,560,53,417,2712,11204529,Comunidad de Madrid
8,18,Menos60,998,121,15,30,1164,36054837,Comunidad de Madrid
8,18,Mas60,916,312,25,290,1543,11204529,Comunidad de Madrid
8,19,Menos60,734,114,7,31,886,36054837,Comunidad de Madrid
8,19,Mas60,660,217,25,213,1115,11204529,Comunidad de Madrid
8,20,Menos60,624,63,11,16,714,36054837,Comunidad de Madrid
8,20,Mas60,478,164,15,130,787,11204529,Comunidad de Madrid
8,21,Menos60,510,75,7,15,607,36054837,Comunidad de Madrid
8,21,Mas60,349,113,11,129,602,11204529,Comunidad de Madrid
8,22,Menos60,563,55,2,6,626,36054837,Comunidad de Madrid
8,22,Mas60,306,92,12,93,503,11204529,Comunidad de Madrid
8,23,Menos60,506,47,6,7,566,36054837,Comunidad de Madrid
8,23,Mas60,318,61,9,72,460,11204529,Comunidad de Madrid
8,24,Menos60,424,59,7,7,497,36054837,Comunidad de Madrid
8,24,Mas60,272,47,5,57,381,11204529,Comunidad de Madrid
8,25,Menos60,311,46,4,2,363,36054837,Comunidad de Madrid
8,25,Mas60,175,59,5,43,282,11204529,Comunidad de Madrid
8,26,Menos60,237,27,4,2,270,36054837,Comunidad de Madrid
8,26,Mas60,108,44,6,20,178,11204529,Comunidad de Madrid
8,27,Menos60,220,31,0,1,252,36054837,Comunidad de Madrid
8,27,Mas60,76,26,0,3,105,11204529,Comunidad de Madrid
8,28,Menos60,262,31,1,0,294,36054837,Comunidad de Madrid
8,28,Mas60,70,28,1,1,100,11204529,Comunidad de Madrid
8,29,Menos60,584,51,1,0,636,36054837,Comunidad de Madrid
8,29,Mas60,109,31,1,4,145,11204529,Comunidad de Madrid
8,30,Menos60,1562,135,7,0,1704,36054837,Comunidad de Madrid
8,30,Mas60,229,72,4,2,307,11204529,Comunidad de Madrid
8,31,Menos60,3332,259,8,1,3600,36054837,Comunidad de Madrid
8,31,Mas60,532,173,8,7,720,11204529,Comunidad de Madrid
8,32,Menos60,6427,541,29,0,6997,36054837,Comunidad de Madrid
8,32,Mas60,1063,356,27,20,1466,11204529,Comunidad de Madrid
8,33,Menos60,11151,949,50,4,12154,36054837,Comunidad de Madrid
8,33,Mas60,1764,560,29,47,2400,11204529,Comunidad de Madrid
8,34,Menos60,14961,1257,63,2,16283,36054837,Comunidad de Madrid
8,34,Mas60,2547,821,60,72,3500,11204529,Comunidad de Madrid
8,35,Menos60,15984,1165,66,8,17223,36054837,Comunidad de Madrid
8,35,Mas60,2857,938,67,86,3948,11204529,Comunidad de Madrid
8,36,Menos60,18846,1274,52,6,20178,36054837,Comunidad de Madrid
8,36,Mas60,3784,1087,87,130,5088,11204529,Comunidad de Madrid
8,37,Menos60,24137,1591,73,14,25815,36054837,Comunidad de Madrid
8,37,Mas60,5056,1449,87,163,6755,11204529,Comunidad de Madrid
8,38,Menos60,24945,1560,73,18,26596,36054837,Comunidad de Madrid
8,38,Mas60,5138,1555,103,222,7018,11204529,Comunidad de Madrid
8,39,Menos60,20114,1203,75,13,21405,36054837,Comunidad de Madrid
8,39,Mas60,4330,1347,95,274,6046,11204529,Comunidad de Madrid
8,40,Menos60,15122,948,49,18,16137,36054837,Comunidad de Madrid
8,40,Mas60,3394,1090,95,238,4817,11204529,Comunidad de Madrid
8,41,Menos60,11534,761,36,18,12349,36054837,Comunidad de Madrid
8,41,Mas60,2837,996,63,214,4110,11204529,Comunidad de Madrid
8,42,Menos60,12428,789,45,14,13276,36054837,Comunidad de Madrid
8,42,Mas60,3208,1002,80,184,4474,11204529,Comunidad de Madrid
8,43,Menos60,11326,711,44,12,12093,36054837,Comunidad de Madrid
8,43,Mas60,2946,923,65,213,4147,11204529,Comunidad de Madrid
8,44,Menos60,9162,532,31,11,9736,36054837,Comunidad de Madrid
8,44,Mas60,2294,757,54,192,3297,11204529,Comunidad de Madrid
8,45,Menos60,9505,440,38,8,9991,36054837,Comunidad de Madrid
8,45,Mas60,2249,682,66,185,3182,11204529,Comunidad de Madrid
8,46,Menos60,8099,444,28,12,8583,36054837,Comunidad de Madrid
8,46,Mas60,1970,634,40,170,2814,11204529,Comunidad de Madrid
8,47,Menos60,6513,358,26,3,6900,36054837,Comunidad de Madrid
8,47,Mas60,1518,495,32,97,2142,11204529,Comunidad de Madrid
8,48,Menos60,6326,317,18,10,6671,36054837,Comunidad de Madrid
8,48,Mas60,1387,437,52,109,1985,11204529,Comunidad de Madrid
8,49,Menos60,4677,318,16,4,5015,36054837,Comunidad de Madrid
8,49,Mas60,1095,389,36,84,1604,11204529,Comunidad de Madrid
8,50,Menos60,9834,374,26,13,10247,36054837,Comunidad de Madrid
8,50,Mas60,2172,568,48,82,2870,11204529,Comunidad de Madrid
8,51,Menos60,10739,434,25,5,11203,36054837,Comunidad de Madrid
8,51,Mas60,2546,599,51,94,3290,11204529,Comunidad de Madrid
8,52,Menos60,10917,378,25,5,11325,36054837,Comunidad de Madrid
8,52,Mas60,2506,597,48,114,3265,11204529,Comunidad de Madrid
8,53,Menos60,4977,129,8,0,5114,10301382,Comunidad de Madrid
8,53,Mas60,1162,206,12,31,1411,3201294,Comunidad de Madrid
8,54,Menos60,16934,616,55,7,17612,36054837,Comunidad de Madrid
8,54,Mas60,4082,973,73,137,5265,11204529,Comunidad de Madrid
8,55,Menos60,22332,646,53,12,23043,36054837,Comunidad de Madrid
8,55,Mas60,5049,1142,94,158,6443,11204529,Comunidad de Madrid
8,56,Menos60,27925,895,64,10,28894,36054837,Comunidad de Madrid
8,56,Mas60,7223,1724,141,318,9406,11204529,Comunidad de Madrid
8,57,Menos60,26608,805,48,14,27475,36054837,Comunidad de Madrid
8,57,Mas60,6594,1588,119,365,8666,11204529,Comunidad de Madrid
8,58,Menos60,20491,703,49,12,21255,36054837,Comunidad de Madrid
8,58,Mas60,4807,1336,94,334,6571,11204529,Comunidad de Madrid
8,59,Menos60,13898,603,45,10,14556,36054837,Comunidad de Madrid
8,59,Mas60,3256,988,74,277,4595,11204529,Comunidad de Madrid
8,60,Menos60,9823,488,35,16,10362,36054837,Comunidad de Madrid
8,60,Mas60,2079,663,62,246,3050,11204529,Comunidad de Madrid
8,61,Menos60,7485,369,40,13,7907,36054837,Comunidad de Madrid
8,61,Mas60,1638,496,41,183,2358,11204529,Comunidad de Madrid
8,62,Menos60,6462,297,24,13,6796,36054837,Comunidad de Madrid
8,62,Mas60,1496,474,48,134,2152,11204529,Comunidad de Madrid
8,63,Menos60,6289,312,24,9,6634,36054837,Comunidad de Madrid
8,63,Mas60,1391,461,49,118,2019,11204529,Comunidad de Madrid
8,64,Menos60,7122,383,35,3,7543,36054837,Comunidad de Madrid
8,64,Mas60,1503,426,42,104,2075,11204529,Comunidad de Madrid
8,65,Menos60,7221,392,41,3,7657,36054837,Comunidad de Madrid
8,65,Mas60,1424,425,45,71,1965,11204529,Comunidad de Madrid
8,66,Menos60,8629,418,52,3,9102,36054837,Comunidad de Madrid
8,66,Mas60,1936,517,50,97,2600,11204529,Comunidad de Madrid
8,67,Menos60,10480,558,49,4,11091,36054837,Comunidad de Madrid
8,67,Mas60,2193,631,73,86,2983,11204529,Comunidad de Madrid
8,68,Menos60,11559,546,53,9,12167,36054837,Comunidad de Madrid
8,68,Mas60,2209,584,76,100,2969,11204529,Comunidad de Madrid
8,69,Menos60,11864,590,45,9,12508,36054837,Comunidad de Madrid
8,69,Mas60,2105,563,72,91,2831,11204529,Comunidad de Madrid
8,70,Menos60,8564,217,15,8,8804,36054837,Comunidad de Madrid
8,70,Mas60,1447,186,23,65,1721,11204529,Comunidad de Madrid
9,1,Menos60,0,0,0,0,0,3396081.5,Comunidad Foral de Navarra
9,1,Mas60,0,0,0,0,0,1201952.5,Comunidad Foral de Navarra
9,2,Menos60,0,0,0,0,0,3396081.5,Comunidad Foral de Navarra
9,2,Mas60,0,1,0,0,1,1201952.5,Comunidad Foral de Navarra
9,3,Menos60,0,0,0,0,0,3396081.5,Comunidad Foral de Navarra
9,3,Mas60,0,1,0,0,1,1201952.5,Comunidad Foral de Navarra
9,4,Menos60,0,0,0,0,0,3396081.5,Comunidad Foral de Navarra
9,4,Mas60,0,2,0,0,2,1201952.5,Comunidad Foral de Navarra
9,5,Menos60,0,0,0,0,0,3396081.5,Comunidad Foral de Navarra
9,5,Mas60,0,1,0,0,1,1201952.5,Comunidad Foral de Navarra
9,6,Menos60,0,1,0,0,1,3396081.5,Comunidad Foral de Navarra
9,6,Mas60,0,2,0,0,2,1201952.5,Comunidad Foral de Navarra
9,7,Menos60,0,0,0,0,0,3396081.5,Comunidad Foral de Navarra
9,7,Mas60,0,2,0,0,2,1201952.5,Comunidad Foral de Navarra
9,8,Menos60,0,0,0,0,0,3396081.5,Comunidad Foral de Navarra
9,8,Mas60,0,6,1,0,7,1201952.5,Comunidad Foral de Navarra
9,9,Menos60,2,2,1,0,5,3396081.5,Comunidad Foral de Navarra
9,9,Mas60,1,6,0,0,7,1201952.5,Comunidad Foral de Navarra
9,10,Menos60,38,15,2,0,55,3396081.5,Comunidad Foral de Navarra
9,10,Mas60,10,14,1,0,25,1201952.5,Comunidad Foral de Navarra
9,11,Menos60,255,81,6,0,342,3396081.5,Comunidad Foral de Navarra
9,11,Mas60,108,106,4,4,222,1201952.5,Comunidad Foral de Navarra
9,12,Menos60,405,154,12,0,571,3396081.5,Comunidad Foral de Navarra
9,12,Mas60,466,365,35,42,908,1201952.5,Comunidad Foral de Navarra
9,13,Menos60,756,231,9,2,998,3396081.5,Comunidad Foral de Navarra
9,13,Mas60,486,392,34,104,1016,1201952.5,Comunidad Foral de Navarra
9,14,Menos60,364,151,7,4,526,3396081.5,Comunidad Foral de Navarra
9,14,Mas60,636,240,15,100,991,1201952.5,Comunidad Foral de Navarra
9,15,Menos60,214,66,1,3,284,3396081.5,Comunidad Foral de Navarra
9,15,Mas60,517,132,2,102,753,1201952.5,Comunidad Foral de Navarra
